mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9.601653671264648,1.919801477540511,1.6155961513519288,0.8438071980410234,,10,2,100,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100}",0.9986566498563152,0.9966524453642414,1.0,0.9973190778294597,0.9933118929902878,0.9971880132080608,0.0022535519570482995,5
9.74776782989502,1.0461064935312223,2.0388251304626466,0.4382462239643788,,10,2,200,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200}",0.9979871442338013,0.9966524453642414,1.0,0.9973190778294597,0.9933118929902878,0.9970541120835581,0.0021810342203445934,29
29.29734072685242,1.5567788171439043,1.2701820850372314,0.5263608191386049,,10,2,500,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 500}",0.9979871442338013,0.9966524453642414,0.9993276000016083,0.9966524453642414,0.9933118929902878,0.996786305590836,0.002000378502585813,35
9.121048831939698,2.106116149644027,1.7555415630340576,0.7937829787269389,,10,5,100,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 100}",0.9986566498563152,0.9959872415845006,0.9986566498563152,0.9966524453642414,0.9933118929902878,0.996652975930332,0.0019816889824745133,37
10.346468019485474,1.4970660588772673,2.080312204360962,0.2631796623982172,,10,5,200,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 200}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9959872415845006,0.9933118929902878,0.9963843090818187,0.0018705401695556345,47
29.351996088027953,1.1542327261807395,1.4690728187561035,0.4662309512613775,,10,5,500,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 500}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9953134235099379,0.9933118929902878,0.9962495454669064,0.0019179640132557685,53
8.797165536880494,2.430519993856322,1.3401796340942382,0.7000507159314208,,20,1,100,"{'rf__class_weight': None, 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100}",0.9986566498563152,0.9959872415845006,1.0,0.9973190778294597,0.9933118929902878,0.9970549724521127,0.002300391378808348,25
10.619982719421387,1.510368987242095,2.130286121368408,0.2527100250037395,,20,1,200,"{'rf__class_weight': None, 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200}",0.9986566498563152,0.9959872415845006,1.0,0.9979871442338013,0.9933118929902878,0.997188585732981,0.0023310483699224196,1
30.040924644470216,0.9994452889377569,1.2516584873199463,0.5036523530664918,,20,1,500,"{'rf__class_weight': None, 'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 500}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
9.123397159576417,2.7294255740045332,1.288292932510376,0.5729966524196745,,20,2,100,"{'rf__class_weight': None, 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100}",0.9986566498563152,0.9966524453642414,1.0,0.9973190778294597,0.9933118929902878,0.9971880132080608,0.0022535519570482995,5
